arm_dir,backend,model_backend,agent_name,agent_version,agent_model_info,task_name,trial_name,trial_uri,source,task_checksum,task_git_url,task_git_commit_id,task_path,reward,success,failure_mode,exception_type,exception_message,started_at,finished_at,wall_clock_seconds,environment_setup_seconds,agent_setup_seconds,agent_execution_seconds,verifier_seconds,n_input_tokens,n_cache_tokens,n_output_tokens,provider_reported_cost_usd,computed_cache_aware_cost_usd,effective_cost_usd,input_cache_miss_usd_per_million,input_cache_hit_usd_per_million,output_usd_per_million,result_json,trial_dir,agent_turns,tool_calls,bash_calls,edit_write_calls,read_search_calls,unique_tool_count,repeated_bash_commands,tool_counts_json
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",custom-memory-heap-crash,custom-memory-heap-crash__RfYp9h3,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/custom-memory-heap-crash__RfYp9h3,terminal-bench,fba0e3be977223b1f8c182da8411663258f83b3563dd5dcd12beae87762ccabf,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,custom-memory-heap-crash,1.0,True,success,,,2026-05-13T19:09:56.354595Z,2026-05-13T19:18:48.131315Z,531.77672,40.986612,30.299281,435.881476,12.741379,1416829,1315926,29497,1.2155920499999997,1.1399418,1.2155920499999997,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/custom-memory-heap-crash__RfYp9h3/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/custom-memory-heap-crash__RfYp9h3,76,41,32,2,7,3,3,"{""Bash"": 32, ""Edit"": 2, ""Read"": 7}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",multi-source-data-merger,multi-source-data-merger__cFQNKTC,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/multi-source-data-merger__cFQNKTC,terminal-bench,0f86ced6d81948760d828ee03060c28c44eb7244e7ef72442c18dc1c71115280,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,multi-source-data-merger,1.0,True,success,,,2026-05-13T17:39:31.300340Z,2026-05-13T17:42:11.525876Z,160.225536,9.368902,29.630632,101.835542,8.398564,131325,116582,8234,0.21376560000000003,0.2027136,0.21376560000000003,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/multi-source-data-merger__cFQNKTC/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/multi-source-data-merger__cFQNKTC,12,7,6,1,0,2,0,"{""Bash"": 6, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",custom-memory-heap-crash,custom-memory-heap-crash__gbnc5zZ,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/custom-memory-heap-crash__gbnc5zZ,terminal-bench,fba0e3be977223b1f8c182da8411663258f83b3563dd5dcd12beae87762ccabf,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,custom-memory-heap-crash,1.0,True,success,,,2026-05-13T18:21:20.516311Z,2026-05-13T18:32:01.632254Z,641.115943,55.998016,105.018529,452.663108,15.322545,858992,814804,29792,0.8567674499999999,0.8238851999999999,0.8567674499999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/custom-memory-heap-crash__gbnc5zZ/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/custom-memory-heap-crash__gbnc5zZ,50,30,22,2,6,3,3,"{""Bash"": 22, ""Read"": 6, ""Write"": 2}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",model-extraction-relu-logits,model-extraction-relu-logits__YRa2ywx,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/model-extraction-relu-logits__YRa2ywx,terminal-bench,d0dd8f420350bee97f2d47a2b0c74996be0146aa7bd6f8a1871d9629200dc359,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,model-extraction-relu-logits,1.0,True,success,AgentTimeoutError,Agent execution timed out after 900.0 seconds,2026-05-13T18:49:08.439824Z,2026-05-13T19:05:07.885022Z,959.445198,2.957464,30.589828,900.100458,15.15253,317162,223919,62038,,1.2774747,1.2774747,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/model-extraction-relu-logits__YRa2ywx/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/model-extraction-relu-logits__YRa2ywx,16,8,3,3,2,5,2,"{""Bash"": 3, ""Edit"": 1, ""Glob"": 1, ""Read"": 1, ""Write"": 2}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",nginx-request-logging,nginx-request-logging__Me8ocNS,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__Me8ocNS,terminal-bench,86a8bd681301002456da831adfae62fa7a538e8187d654e11335e92b81b0c2b3,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,nginx-request-logging,1.0,True,success,,,2026-05-13T19:34:57.311006Z,2026-05-13T19:36:21.484728Z,84.173722,3.207638,24.96135,37.693304,7.73049,189388,181215,1741,0.11111999999999998,0.1049985,0.11111999999999998,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__Me8ocNS/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__Me8ocNS,16,11,7,4,0,3,0,"{""Bash"": 7, ""Edit"": 1, ""Write"": 3}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",fix-code-vulnerability,fix-code-vulnerability__pkq48ZE,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/fix-code-vulnerability__pkq48ZE,terminal-bench,13c4e35adbd7e55707f273aabd8f4108672f0fb790c96af543fbcbdcc977b119,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,fix-code-vulnerability,1.0,True,success,,,2026-05-13T18:03:16.520746Z,2026-05-13T18:07:15.075949Z,238.555203,7.813746,24.489557,193.290775,2.250026,578113,546997,7783,0.5564923999999999,0.37419209999999997,0.5564923999999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/fix-code-vulnerability__pkq48ZE/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/fix-code-vulnerability__pkq48ZE,78,56,8,2,45,7,0,"{""Agent"": 1, ""Bash"": 8, ""Edit"": 1, ""Glob"": 1, ""Grep"": 15, ""Read"": 29, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",git-leak-recovery,git-leak-recovery__wtKKUzG,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__wtKKUzG,terminal-bench,6e313b191485295fc042ddfdc4d1184dc9588de1fa57f7513685fec67a7d7d9d,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,git-leak-recovery,1.0,True,success,,,2026-05-13T19:32:31.167929Z,2026-05-13T19:33:45.412484Z,74.244555,4.004186,28.121079,22.67902,8.800428,125624,118883,1070,0.07698764999999999,0.0719379,0.07698764999999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__wtKKUzG/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/git-leak-recovery__wtKKUzG,12,6,6,0,0,1,0,"{""Bash"": 6}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",password-recovery,password-recovery__YqdsJym,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__YqdsJym,terminal-bench,55e4df1aaefa8c3b2910a6a19ada0187b55ebf29358a05b22d52716029817cdb,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,password-recovery,1.0,True,success,,,2026-05-13T17:32:12.524777Z,2026-05-13T17:40:35.599283Z,503.074506,8.79669,51.44242,423.504443,8.474905,866579,827633,28655,0.8241136499999999,0.7949529,0.8241136499999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__YqdsJym/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__YqdsJym,68,39,38,1,0,2,0,"{""Bash"": 38, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",query-optimize,query-optimize__WQAqsk7,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/query-optimize__WQAqsk7,terminal-bench,7f8deb25dce590b8d6b811bd0fc20ce5c815b109da44ec027a48065df6a81dec,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,query-optimize,0.0,False,produced-wrong-output,,,2026-05-13T18:39:15.768166Z,2026-05-13T18:51:26.978858Z,731.210692,5.133324,25.531591,389.09648,300.724085,239497,225720,5717,0.22939665,0.194802,0.22939665,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/query-optimize__WQAqsk7/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/query-optimize__WQAqsk7,26,14,8,1,1,6,0,"{""Agent"": 1, ""Bash"": 8, ""Read"": 1, ""TaskOutput"": 2, ""ToolSearch"": 1, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",cancel-async-tasks,cancel-async-tasks__vNywS2k,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/cancel-async-tasks__vNywS2k,terminal-bench,283c70ca90688dc09a969d24e3ed137ba0f00d23018df68771bdf86526b82047,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,cancel-async-tasks,0.0,False,produced-wrong-output,,,2026-05-13T18:45:35.328828Z,2026-05-13T18:49:08.437668Z,213.10884,1.68214,28.126911,153.919154,18.775751,45173,28816,11490,0.2423313,0.23006580000000001,0.2423313,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/cancel-async-tasks__vNywS2k/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/cancel-async-tasks__vNywS2k,4,1,0,1,0,1,0,"{""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",openssl-selfsigned-cert,openssl-selfsigned-cert__FTs4HtB,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/openssl-selfsigned-cert__FTs4HtB,terminal-bench,8c096d8af92f88d8f876e26efc7f495ff13f50586736e56f35140fbb080ff390,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,openssl-selfsigned-cert,1.0,True,success,,,2026-05-13T18:13:03.273641Z,2026-05-13T18:14:19.314545Z,76.040904,1.923629,26.674317,30.823713,5.79557,143917,136942,1506,0.08982209999999999,0.0845976,0.08982209999999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/openssl-selfsigned-cert__FTs4HtB/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/openssl-selfsigned-cert__FTs4HtB,11,7,6,1,0,2,0,"{""Bash"": 6, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",multi-source-data-merger,multi-source-data-merger__xvdW9ma,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/multi-source-data-merger__xvdW9ma,terminal-bench,0f86ced6d81948760d828ee03060c28c44eb7244e7ef72442c18dc1c71115280,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,multi-source-data-merger,1.0,True,success,,,2026-05-13T18:23:28.638184Z,2026-05-13T18:25:29.177158Z,120.538974,21.585243,28.248795,51.683289,8.167714,99652,89865,3130,0.13885955,0.1032705,0.13885955,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/multi-source-data-merger__xvdW9ma/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/multi-source-data-merger__xvdW9ma,16,9,4,1,3,4,0,"{""Agent"": 1, ""Bash"": 4, ""Read"": 3, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",llm-inference-batching-scheduler,llm-inference-batching-scheduler__aL93sUP,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/llm-inference-batching-scheduler__aL93sUP,terminal-bench,3a08e63e0643ea5914eedeecb08cb93a1f0a10b9dc7d19d1f570004af84531c8,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,llm-inference-batching-scheduler,0.0,False,timed-out,AgentTimeoutError,Agent execution timed out after 1800.0 seconds,2026-05-13T17:32:12.508752Z,2026-05-13T18:03:16.518304Z,1864.009552,5.557981,42.226765,1800.100559,5.493175,625218,442800,115433,,2.411589,2.411589,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/llm-inference-batching-scheduler__aL93sUP/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/llm-inference-batching-scheduler__aL93sUP,37,18,11,0,6,3,0,"{""Agent"": 1, ""Bash"": 11, ""Read"": 6}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",configure-git-webserver,configure-git-webserver__Ayw9MG6,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/configure-git-webserver__Ayw9MG6,terminal-bench,3ebefab7ff093813f99af237de90b1ed73363a4eb42ea8a17096939922a16bcf,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,configure-git-webserver,1.0,True,success,,,2026-05-13T18:25:29.178895Z,2026-05-13T18:27:16.492531Z,107.313636,3.470894,24.262326,55.072634,13.705142,298622,290377,2227,0.15142410000000003,0.1452531,0.15142410000000003,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/configure-git-webserver__Ayw9MG6/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/configure-git-webserver__Ayw9MG6,23,17,15,2,0,2,0,"{""Bash"": 15, ""Write"": 2}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",configure-git-webserver,configure-git-webserver__4p42jNG,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/configure-git-webserver__4p42jNG,terminal-bench,3ebefab7ff093813f99af237de90b1ed73363a4eb42ea8a17096939922a16bcf,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,configure-git-webserver,1.0,True,success,,,2026-05-13T17:40:35.603598Z,2026-05-13T17:42:24.540286Z,108.936688,3.956524,23.843244,56.855915,13.550635,282149,273606,2413,0.15027030000000002,0.1439058,0.15027030000000002,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/configure-git-webserver__4p42jNG/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/configure-git-webserver__4p42jNG,25,16,14,2,0,2,0,"{""Bash"": 14, ""Write"": 2}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",mteb-retrieve,mteb-retrieve__2gzyvrn,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/mteb-retrieve__2gzyvrn,terminal-bench,c9b88a67c599defd76f11c87dc596dbfd16e2e3ea1e40d1abec4033db888473f,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,mteb-retrieve,0.0,False,produced-wrong-output,,,2026-05-13T17:33:44.711724Z,2026-05-13T17:39:31.298747Z,346.587023,198.117828,25.753825,46.027261,64.61239,88716,82151,1038,0.06482955,0.0599103,0.06482955,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/mteb-retrieve__2gzyvrn/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/mteb-retrieve__2gzyvrn,8,4,2,1,1,3,0,"{""Bash"": 2, ""Read"": 1, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",nginx-request-logging,nginx-request-logging__MQdyuxV,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__MQdyuxV,terminal-bench,86a8bd681301002456da831adfae62fa7a538e8187d654e11335e92b81b0c2b3,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,nginx-request-logging,1.0,True,success,,,2026-05-13T18:10:14.364579Z,2026-05-13T18:11:48.662045Z,94.297466,2.795287,31.03786,41.485467,8.197582,192636,184005,2054,0.1183695,0.11190449999999999,0.1183695,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__MQdyuxV/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/nginx-request-logging__MQdyuxV,15,10,5,4,1,4,0,"{""Bash"": 5, ""Edit"": 1, ""Read"": 1, ""Write"": 3}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",password-recovery,password-recovery__Zergwgv,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__Zergwgv,terminal-bench,55e4df1aaefa8c3b2910a6a19ada0187b55ebf29358a05b22d52716029817cdb,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,password-recovery,1.0,True,success,,,2026-05-13T18:56:18.690973Z,2026-05-13T19:05:34.504899Z,555.813926,5.444196,28.82822,501.824418,8.998743,1505021,1451287,36245,1.1805073499999996,1.1402630999999999,1.1805073499999996,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__Zergwgv/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__Zergwgv,87,42,41,1,0,2,0,"{""Bash"": 41, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",password-recovery,password-recovery__zb33bSL,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__zb33bSL,terminal-bench,55e4df1aaefa8c3b2910a6a19ada0187b55ebf29358a05b22d52716029817cdb,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,password-recovery,1.0,True,success,,,2026-05-13T18:14:39.764687Z,2026-05-13T18:17:53.235463Z,193.470776,8.129433,29.144108,137.09139,8.344197,371792,354385,8981,0.30620474999999997,0.2932515,0.30620474999999997,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__zb33bSL/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/password-recovery__zb33bSL,38,21,20,1,0,2,0,"{""Bash"": 20, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",portfolio-optimization,portfolio-optimization__i9KnAm9,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/portfolio-optimization__i9KnAm9,terminal-bench,da8a95d2c518a70ef66e47f3571fffd3f9172334c1c24e01d9ee232bdebd428c,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,portfolio-optimization,1.0,True,success,,,2026-05-13T18:17:53.239234Z,2026-05-13T18:21:20.514373Z,207.275139,7.274346,26.026784,115.905277,47.255206,164292,145954,6506,0.20835945000000003,0.19639020000000001,0.20835945000000003,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/portfolio-optimization__i9KnAm9/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/portfolio-optimization__i9KnAm9,17,11,2,2,7,4,0,"{""Bash"": 2, ""Glob"": 2, ""Read"": 5, ""Write"": 2}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",build-cython-ext,build-cython-ext__ttqiK6H,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/build-cython-ext__ttqiK6H,terminal-bench,2ee06f290911251b296fa2e57db2da0c2c399e326585f3ed47531bb43887d4dd,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,build-cython-ext,1.0,True,success,,,2026-05-13T19:32:52.714728Z,2026-05-13T19:37:48.815838Z,296.10111,13.31943,23.295642,244.967268,3.877984,2054160,2010659,12609,0.9536532000000003,0.9228357,0.9536532000000003,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/build-cython-ext__ttqiK6H/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/build-cython-ext__ttqiK6H,97,69,23,22,17,5,4,"{""Bash"": 23, ""Edit"": 22, ""Read"": 17, ""TodoWrite"": 6, ""ToolSearch"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",mteb-retrieve,mteb-retrieve__Q5DUDEp,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/mteb-retrieve__Q5DUDEp,terminal-bench,c9b88a67c599defd76f11c87dc596dbfd16e2e3ea1e40d1abec4033db888473f,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,mteb-retrieve,0.0,False,produced-wrong-output,,,2026-05-13T19:06:56.290267Z,2026-05-13T19:12:38.646189Z,342.355922,203.98301,21.941586,37.775343,66.572986,70111,63825,799,0.05470125,0.0499905,0.05470125,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/mteb-retrieve__Q5DUDEp/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/mteb-retrieve__Q5DUDEp,6,3,2,1,0,2,0,"{""Bash"": 2, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",modernize-scientific-stack,modernize-scientific-stack__RMJrKVo,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__RMJrKVo,terminal-bench,7adc1cfbf5f90a260af478606d0286ccc9ca975fed4b14aee0c8c1d86cb7185e,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,modernize-scientific-stack,1.0,True,success,,,2026-05-13T18:19:05.980297Z,2026-05-13T18:20:38.247937Z,92.26764,10.881214,24.922587,34.500808,11.144202,142245,131951,2203,0.11105354999999999,0.10351230000000002,0.11105354999999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__RMJrKVo/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/modernize-scientific-stack__RMJrKVo,16,8,2,3,3,4,1,"{""Bash"": 2, ""Edit"": 1, ""Read"": 3, ""Write"": 2}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",fix-code-vulnerability,fix-code-vulnerability__qiSXDYi,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/fix-code-vulnerability__qiSXDYi,terminal-bench,13c4e35adbd7e55707f273aabd8f4108672f0fb790c96af543fbcbdcc977b119,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,fix-code-vulnerability,1.0,True,success,,,2026-05-13T19:28:49.273603Z,2026-05-13T19:32:31.166459Z,221.892856,9.345634,26.586851,172.992961,2.261849,522082,502475,4946,0.5305765499999999,0.2837535,0.5305765499999999,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/fix-code-vulnerability__qiSXDYi/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/fix-code-vulnerability__qiSXDYi,91,72,18,2,51,6,0,"{""Agent"": 1, ""Bash"": 18, ""Edit"": 1, ""Grep"": 20, ""Read"": 31, ""Write"": 1}"
arm-a-anthropic,anthropic,claude-sonnet-4-6,claude-code,2.1.140,"{""name"": ""claude-sonnet-4-6"", ""provider"": ""anthropic""}",torch-pipeline-parallelism,torch-pipeline-parallelism__kom9tFP,file:///home/nick/Code/cc-deepseek-bench/results/arm-a-anthropic/2026-05-13__13-32-10/torch-pipeline-parallelism__kom9tFP,terminal-bench,3d4bac3d36d63a48403936af61510e24cce92d6650ab4e4b9b21e1192b183646,https://github.com/laude-institute/terminal-bench-2.git,69671fbaac6d67a7ef0dfec016cc38a64ef7a77c,torch-pipeline-parallelism,0.0,False,produced-wrong-output,,,2026-05-13T19:18:48.132850Z,2026-05-13T19:34:57.309340Z,969.17649,1.753062,29.628456,596.935504,329.823127,157541,131009,47642,0.8534194500000001,0.8335287,0.8534194500000001,3.0,0.3,15.0,results/arm-a-anthropic/2026-05-13__13-32-10/torch-pipeline-parallelism__kom9tFP/result.json,results/arm-a-anthropic/2026-05-13__13-32-10/torch-pipeline-parallelism__kom9tFP,15,8,6,1,1,3,0,"{""Bash"": 6, ""Glob"": 1, ""Write"": 1}"
