trial_id,run_label,suite_id,arm_id,task_id,task_attempt,run_trial_ordinal,raw_reward_present,raw_reward,raw_outcome,execution_validity,activity_subtype,policy_disposition,failure_subtype,termination_subtype,exception_trusted_markers,unclassified_exception,exception_after_substantive_activity,result_reward_present,result_reward_value,result_exception_present,result_exception_type,result_termination_reason,result_status,database_result_consistency,telemetry_status,canonical_completeness,r2_indexed_completeness,r2_read_availability,analyzed_artifact_integrity_status,size_metadata_status,router_observability,classification_confidence,evidence_complete,manual_review_required,manual_review_priority,analyzer_manual_review_priority,evidence_reasons,supporting_artifact_ids,analyzer_version,cost_usd,runtime_seconds,exception_type,database_exception_summary,database_exception_summary_present,database_exception_summary_trusted_markers,bytes_read,oversized_artifacts,unavailable_artifacts
5dd40e76-dda5-406b-99f5-a3c1e3f20308,router-deepseek-pro/2026-06-19__13-47-59,phase3-full-20,router-deepseek-pro,terminal-bench-2.0:torch-pipeline-parallelism,2,59,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 4"",""Tool calls: 10"",""Workspace-changing calls: 7"",""Thinking event metadata: 13551 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 189520"",""Transcript total input tokens: 189520"",""Transcript output tokens: 16484"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""fb4556e0-72d8-41fd-bdf7-416a29241b1a"",""a5583ea3-10f4-4298-b6dd-f554f091929d"",""31dd8a7a-5d59-4a70-b95a-038e49ca903c"",""28912ab2-c0d5-4b3f-baa8-f26cc7289fd8"",""ea5c2010-c9ff-48c1-acec-28eb3a39fd6a"",""dab0fee8-f5da-461e-8d87-c66aa3ea146f""]",artifact-evidence-v1.3.2,0.597652,391.283289,,,False,[],2953639,0,0
5bedf6c8-ec9b-4e3a-9c5f-0b543944aa5c,router-deepseek-pro/2026-06-19__13-47-59,phase3-full-20,router-deepseek-pro,terminal-bench-2.0:torch-pipeline-parallelism,3,60,True,0,failure,substantive,substantive_agent_activity,none_detected,test_assertion_failure,none,[],False,False,True,0,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 2"",""Tool calls: 5"",""Workspace-changing calls: 3"",""Thinking event metadata: 10005 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 131819"",""Transcript total input tokens: 131819"",""Transcript output tokens: 12223"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: test_assertion_failure""]","[""d7e951c1-11cf-4594-be83-8189044e6d97"",""62998006-5eb7-4ef8-a55d-845c5fc14c02"",""a86bd775-d1eb-4f5c-b35c-70bfc9f5612b"",""0d1e770b-01f1-415a-882a-bb04b67046e2"",""22a88600-c775-4271-bfe8-738bbeffb979"",""58e031ec-2f97-4c07-9d5c-bc47f9c2c761""]",artifact-evidence-v1.3.2,0.45779,308.0916,,,False,[],2194642,0,0
880500f3-b94b-4835-98e7-3a687fcfdd74,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:build-cython-ext,1,1,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 16"",""Tool calls: 33"",""Workspace-changing calls: 8"",""Thinking event metadata: 3 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 879448"",""Transcript total input tokens: 81497"",""Transcript output tokens: 198"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""cfe0a8d3-cbce-4268-bfe6-7799f9a7775c"",""637819d2-56d2-4804-a109-68b2fba79b21"",""32fc0f55-be79-4d54-b470-1d3750c09b75"",""5959f3a9-9174-4695-a2fd-fe25aa846ea1"",""114bdcf6-385a-4636-a2d9-324d799f536a"",""6fa00e1e-7df7-4514-bed4-f7037afc0b85"",""eb9ff365-f411-419c-bd05-a1f27419cd51""]",artifact-evidence-v1.3.2,,954.91627,exception_info,,False,[],638378,0,0
69e80075-29f6-4f36-be07-223a9003c593,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:build-cython-ext,2,2,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 31"",""Tool calls: 36"",""Workspace-changing calls: 10"",""Thinking event metadata: 3 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 981403"",""Transcript total input tokens: 73529"",""Transcript output tokens: 187"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""c385d759-0396-42f1-867d-b119b483450c"",""fdfe3aa2-b10e-41f3-a61a-da60ed8e69d9"",""f3dcbcf5-cc16-4e2a-9d28-262b9b2d56fd"",""bdfc3169-d341-4251-b08c-996ae43967a8"",""8cc64283-280b-43b1-ac9d-2b5f87a47c57"",""1f2de7a5-c1ff-4036-a004-34146ea1d340"",""66412c0a-6c7f-4785-9278-5403ee72330b""]",artifact-evidence-v1.3.2,,957.905995,exception_info,,False,[],672255,0,0
e4c13eec-d2a6-4c52-841c-d08447fd76d6,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:build-cython-ext,3,3,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,nonzero_mismatch,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 38"",""Tool calls: 40"",""Workspace-changing calls: 10"",""Thinking event metadata: 2 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 1354029"",""Transcript total input tokens: 1315759"",""Transcript output tokens: 5963"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""60e03cc5-9a40-4399-85f6-123cc04b9b7d"",""b6e5ee82-32da-4de8-a73a-65e644688968"",""d193b8bd-d42e-4416-b1d7-a8e95a1bc1b6"",""b2e9ef52-5c8e-4760-acdd-f65f15f4fd01"",""5b9f8599-6527-490f-946c-136f037c59a8"",""e84e1ebf-bb56-458c-a849-65702d385b1a""]",artifact-evidence-v1.3.2,1.760713,870.68346,,,False,[],707509,0,0
4124f401-13a4-4e88-b733-d0598a3cf86d,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:cancel-async-tasks,1,4,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 3"",""Tool calls: 4"",""Workspace-changing calls: 2"",""Thinking event metadata: 12 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 84680"",""Transcript total input tokens: 84680"",""Transcript output tokens: 3436"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""2e563600-6dde-4b80-9e66-a960327f9d0c"",""292a6dca-6d6c-4fba-b260-f51a44024d14"",""332d94b0-c59a-4fdc-8a21-4c044cf19c35"",""b4274552-765d-48c3-9424-fb4e946f917e"",""926f6539-baa7-4763-b804-87e29fc760a1"",""f80de0ca-705b-4e61-9943-88673240ee92""]",artifact-evidence-v1.3.2,0.236123,152.022322,,,False,[],74130,0,0
d8037175-4061-4220-aec3-5e6ec29bc202,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:cancel-async-tasks,2,5,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,nonzero_mismatch,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 3"",""Tool calls: 4"",""Workspace-changing calls: 2"",""Thinking event metadata: 5 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 88411"",""Transcript total input tokens: 72276"",""Transcript output tokens: 2578"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""b06b41b6-3303-4efd-957c-4b18b553a862"",""8b996fc0-0809-434f-aa30-51c4f42391a3"",""81321578-092d-4e7c-8b82-5edbfb916c3b"",""ed401928-fbec-4550-a911-57a13450401f"",""857b6742-334f-4ef6-bc57-535d4d84ccf4"",""eab3442c-ec84-4ee2-b05d-171ef2daa30f""]",artifact-evidence-v1.3.2,0.2597975,227.183421,,,False,[],103098,0,0
ec0a9338-a084-4796-9ed4-5786de976301,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:cancel-async-tasks,3,6,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 1"",""Tool calls: 1"",""Workspace-changing calls: 1"",""Thinking event metadata: 33 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 35776"",""Transcript total input tokens: 35776"",""Transcript output tokens: 9021"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""044e6386-8481-4ce2-a5f0-0c35d8401c0a"",""4ba62eff-3da4-4851-acfd-d8716ab9c1d8"",""c862fda4-e681-4e10-a736-8eb9b9e90ce0"",""a493402c-db9f-4315-9ddd-2cadd3825262"",""d6a4a5bb-bc63-48a0-8d63-292ac6801837"",""aeaaf584-06fa-47e7-9287-940f187c3902""]",artifact-evidence-v1.3.2,0.3496625,152.451956,,,False,[],124048,0,0
51534d3d-9a04-4796-b6d5-7d74781c4e11,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:configure-git-webserver,1,7,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 1"",""Tool calls: 3"",""Workspace-changing calls: 1"",""Thinking event metadata: 2 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 49876"",""Transcript total input tokens: 49876"",""Transcript output tokens: 1285"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""9f0cbaae-db42-48b1-b2ff-da435d9e8d7a"",""116547fc-11d8-4939-8ee6-630ebab7fe95"",""0415b87e-97ae-4f79-946c-ad0291d923f2"",""2eba9478-fb89-4d7f-a129-5611b79f689f"",""b16c2b12-36ec-4797-b35c-c097f068e07c"",""3e7358c5-f228-421e-85af-9887a8e24bd6"",""0453444f-5f13-41ce-8225-e95c8ceaed35""]",artifact-evidence-v1.3.2,,949.521909,exception_info,,False,[],204238,0,0
a1f70aaa-af0d-43fb-b668-77bbea83530e,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:configure-git-webserver,2,8,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 0"",""Tool calls: 10"",""Workspace-changing calls: 5"",""Thinking event metadata: 1 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 210755"",""Transcript total input tokens: 37993"",""Transcript output tokens: 415"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""b1eb15b8-0b99-4a47-8f31-40f6540f2292"",""38968f5e-8eb6-440d-b16f-d54a8d560b85"",""58dcff0c-16d1-4eef-b3bc-aacddebe3d8c"",""b313aa74-5c39-4931-abd5-3e0c5e115d85"",""67786e54-4184-4b9e-a5fa-dab8a5b7bf1c"",""d4fc1065-bb75-4bef-af54-4f6b5e3a4216"",""48be6a16-b3cc-43c2-a7fe-c7ebae0ff714""]",artifact-evidence-v1.3.2,,949.334909,exception_info,,False,[],256956,0,0
a98bdb16-fbbd-4a1f-9ccb-ecf50a22a656,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:configure-git-webserver,3,9,True,1,success,substantive,timeout_after_meaningful_activity,none_detected,none,timeout,"[""timeout""]",False,True,True,1,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,high,high,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 5"",""Tool calls: 7"",""Workspace-changing calls: 3"",""Thinking event metadata: 2 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 144431"",""Transcript total input tokens: 92579"",""Transcript output tokens: 1370"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""c2356967-2bd0-44ca-9ac3-e1f7d048806f"",""b9b073e7-dbe7-4580-acf8-2528cbc6a2ea"",""eda96841-db5e-4dd1-a5be-37c44e603d68"",""0e81e42c-9fe3-4105-b35f-26a3e44bac43"",""efee382f-dd0a-4525-80e4-4e693e3063f6"",""217c76db-0bc0-4af3-b4bf-aa6bb3644374"",""cf5f346d-34ec-45a2-8bec-1cbc437ba5a7""]",artifact-evidence-v1.3.2,,950.891671,exception_info,,False,[],254690,0,0
23eae455-9092-4899-8966-a1640278c683,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:custom-memory-heap-crash,1,10,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,nonzero_mismatch,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 29"",""Tool calls: 30"",""Workspace-changing calls: 14"",""Thinking event metadata: 2 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 831270"",""Transcript total input tokens: 619395"",""Transcript output tokens: 9039"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""7af53849-800d-400e-9479-3e14a5d0ddd7"",""74b37308-7682-462b-bffb-42122ad7df2d"",""d139d4d1-d4fb-4bf3-b83c-9ad5a6e12247"",""7db111cf-2307-4912-89f5-20cc46a18114"",""3183cdcd-0fc5-45fa-8c34-5e1f62090f1a"",""45d6de4e-e9f7-47cf-879a-94630955c51a""]",artifact-evidence-v1.3.2,1.4290205,1812.14449,,,False,[],456988,0,0
e3ea3679-e8a2-48e5-886c-7122718e1cff,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:custom-memory-heap-crash,2,11,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,nonzero_mismatch,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 32"",""Tool calls: 33"",""Workspace-changing calls: 10"",""Thinking event metadata: 2 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 972904"",""Transcript total input tokens: 858679"",""Transcript output tokens: 9571"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""c3907f2a-1c2f-4e69-8d64-007b7bfafcfb"",""07584829-8ea7-4d4f-8ad4-0bcb7d9c88aa"",""eb0b0cf8-d226-4742-8021-8ac34c7857c7"",""0d875a45-22ad-4f16-9407-2a1a42906fb8"",""712c66e7-2cdc-48df-a421-d6d8c629dbbd"",""cd6a1467-e8f4-4abb-a1eb-59ce346ee8c1""]",artifact-evidence-v1.3.2,1.4007915,919.952251,,,False,[],533336,0,0
9045c9da-a358-4bf5-a17f-649de414b931,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:custom-memory-heap-crash,3,12,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,nonzero_mismatch,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 18"",""Tool calls: 20"",""Workspace-changing calls: 5"",""Thinking event metadata: 2 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 532168"",""Transcript total input tokens: 425002"",""Transcript output tokens: 6937"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""bc2056aa-2da8-4cb1-a511-eca6c546ada6"",""3a19a5d7-ccc9-444b-b422-aaac24627e79"",""4b69b60e-fe8a-490a-b270-fb74b60057b2"",""97b3b50d-5250-4a29-a867-70e5e03503dc"",""d8a058f9-a121-4aba-9bff-0df5bb7db80c"",""40e6adf3-d5a3-4404-b32f-20c0522be986""]",artifact-evidence-v1.3.2,0.861132,1010.961249,,,False,[],354769,0,0
2c9f38be-c885-43df-92ce-26160f50e156,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:fix-code-vulnerability,1,13,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,consistent,8/8,8/8,available,verified,consistent,unknown,high,True,False,low,low,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 9"",""Tool calls: 14"",""Workspace-changing calls: 2"",""Thinking event metadata: 4 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 355599"",""Transcript total input tokens: 355599"",""Transcript output tokens: 2281"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""e02aff1c-77ea-4b47-b738-5918dade8ce1"",""7ad4cc16-1818-46ff-ac3c-98d1e65804c7"",""df751ce8-59b1-4db9-aeab-569d241b025d"",""cfa3b3f9-3504-45f0-8019-5e46c14574b9"",""c7fc8c35-3be5-4438-9f48-84e8a7ce8aca"",""e08fd1a9-18e1-4ca3-b496-313756a2cb23""]",artifact-evidence-v1.3.2,0.5938705,860.744859,,,False,[],608823,0,0
3433f91b-e4fc-4f06-9be3-d17e8626c0dd,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:fix-code-vulnerability,2,14,True,1,success,substantive,substantive_agent_activity,none_detected,none,none,[],False,False,True,1,False,,,,consistent,nonzero_mismatch,8/8,8/8,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 1"",""Harbor result reward: 1"",""Database/result reward consistency: consistent"",""Database exception type: not recorded"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: none recorded"",""All trusted exception markers: none"",""Termination / exception subtype: none"",""Visible assistant events: 6"",""Tool calls: 7"",""Workspace-changing calls: 2"",""Thinking event metadata: 2 (content neither retained nor displayed)"",""Final result: non-empty"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 179098"",""Transcript total input tokens: 97764"",""Transcript output tokens: 841"",""Transcript usage basis: final_aggregate"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: none""]","[""22cd58a0-0e0b-4000-b4d1-8804d5c3d935"",""d19befa2-0e2f-47b2-a908-7048f6a4329c"",""e9d1a0a1-f5b3-4ddb-8ffd-b54e0c80a2e7"",""3a4be276-53d7-412d-92a0-b422de1ffcca"",""2a66a0ec-1254-4f38-b0b4-c42e21efd187"",""92324bbf-f714-4ea7-809f-92236128d5d2""]",artifact-evidence-v1.3.2,0.4013975,147.975924,,,False,[],615850,0,0
d946b235-2193-4019-b4af-eb2396f6284f,router-gemini-3.1-pro/2026-06-30__14-57-05,phase3-full-20,router-gemini-3.1-pro,terminal-bench-2.0:fix-code-vulnerability,3,15,True,0,failure,substantive,timeout_after_meaningful_activity,none_detected,timeout,timeout,"[""timeout""]",False,True,True,0,True,AgentTimeoutError,,,consistent,partial,9/9,9/9,available,verified,consistent,unknown,high,True,True,medium,medium,"[""Database reward (raw source of truth): 0"",""Harbor result reward: 0"",""Database/result reward consistency: consistent"",""Database exception type: exception_info"",""Database exception summary: not recorded"",""Database exception summary trusted markers: none"",""Exception artifact/result: exception_info"",""All trusted exception markers: timeout"",""Termination / exception subtype: timeout"",""Visible assistant events: 4"",""Tool calls: 6"",""Workspace-changing calls: 1"",""Thinking event metadata: 3 (content neither retained nor displayed)"",""Final result: not observed"",""Transcript evidence: complete"",""Trajectory evidence: complete"",""Database input tokens: 120743"",""Transcript total input tokens: 55837"",""Transcript output tokens: 906"",""Transcript usage basis: per_message"",""Synthetic retry: no"",""Explicit refusal marker: no"",""Verifier failure subtype: timeout""]","[""8e658e19-1258-48bc-b01e-0c2b85b9574d"",""c0194e7b-9442-4b0c-a324-80c6d8c8bc75"",""c9bee3d0-dbe4-465d-9cf4-1058a238d9cd"",""6cc0ddbd-b6f8-42ab-adfe-afd06ae876b2"",""cd2cd4fb-9e07-4a4b-9e02-45511dda1bde"",""0c8cc5b0-7651-4664-83fd-55a5086475b5"",""33fba078-c0fd-426d-abd3-8425bd643e06""]",artifact-evidence-v1.3.2,,948.945989,exception_info,,False,[],613524,0,0
