suite_id	arm_id	run_label	task_id	attempt_index	trial_id	quality_flag	reward	exception_type	exception_summary	runtime_seconds	input_tokens	output_tokens	cost_usd	missing_cost	validity_status	invalid_reason	artifact_count	artifact_types_present	has_result	has_exception	has_agent_transcript	has_trajectory	has_trial_log	has_verifier_stdout	has_verifier_ctrf	has_verifier_reward	first_artifact_dashboard_path	trial_dashboard_path
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:nginx-request-logging	36	c5158856-52cb-428e-8651-84c05d93830a	exception	0	exception_info		49.030267				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/aa8ae2b1-2d4e-481b-acad-bb8c0cb13cd2	/trials/c5158856-52cb-428e-8651-84c05d93830a
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:openssl-selfsigned-cert	37	65f2f7c1-4e43-4e1f-9592-f80dc3e43574	exception	0	exception_info		44.337805				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/bd562d4e-c2b4-4d51-a78d-9a924f094560	/trials/65f2f7c1-4e43-4e1f-9592-f80dc3e43574
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:password-recovery	41	7bc1c687-2e2b-4a08-8939-6e5a2b1b969c	normal_failed_trial	0			770.473348	2078681	30746	2.0390805	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/c829a4e2-8e8a-4154-ba63-231a2b99dea2	/trials/7bc1c687-2e2b-4a08-8939-6e5a2b1b969c
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:polyglot-rust-c	43	a23d5970-e9a9-4bbd-833b-4c7e94612c50	exception	0	exception_info		959.517623	28368	32000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/bda875e5-ec15-48c3-be2b-3b4d216b5255	/trials/a23d5970-e9a9-4bbd-833b-4c7e94612c50
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:polyglot-rust-c	44	2e1efb61-cebc-435d-b81b-4197cd21c21a	normal_failed_trial	0			804.617344	237090	44523	1.42145075	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/891cb3db-eebe-4671-b3f8-fbcaaf0c993b	/trials/2e1efb61-cebc-435d-b81b-4197cd21c21a
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:polyglot-rust-c	45	1f3d875e-1130-4a7c-89e3-673433602229	exception	0	exception_info		60.987463				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/32e6890c-d058-4758-95f8-18f5b0522002	/trials/1f3d875e-1130-4a7c-89e3-673433602229
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:query-optimize	49	1659613d-418a-4622-acbc-333161881d1d	exception	0	exception_info		900.76962				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/73187722-24b4-408c-a7c5-c44742667f0b	/trials/1659613d-418a-4622-acbc-333161881d1d
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:query-optimize	50	56f9269e-b009-4ed4-9ad7-06f62a2bf9b4	normal_failed_trial	0			1221.727584	346716	13168	0.543138	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/8bb6f6a1-0efb-459e-bda1-68fc1ea00be2	/trials/56f9269e-b009-4ed4-9ad7-06f62a2bf9b4
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	52	7e7183eb-c4ad-4b2b-b9cb-5e31e6f47158	exception	0	exception_info		3036.183722	5935390	140921		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/12cd1039-e722-464b-9b5d-e6f3a4a88c9d	/trials/7e7183eb-c4ad-4b2b-b9cb-5e31e6f47158
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	53	91a28679-9597-4849-b549-ff3b103c2bb2	exception	0	exception_info		49.235036				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e280417f-7b7d-4b45-9edd-ee6f063be152	/trials/91a28679-9597-4849-b549-ff3b103c2bb2
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:schemelike-metacircular-eval	54	612e5e12-d33d-407f-b39a-122220baf7f9	exception	0	exception_info		2447.68969	425280	147535		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/012f38cf-b1b2-40a1-b00e-9b08b63b542e	/trials/612e5e12-d33d-407f-b39a-122220baf7f9
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:sqlite-db-truncate	55	331526ac-86aa-43ff-8924-52388b4c9c4b	exception	0	exception_info		54.892823				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e5215ff3-73b2-4915-a82b-2492340837cf	/trials/331526ac-86aa-43ff-8924-52388b4c9c4b
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:torch-pipeline-parallelism	58	a8490ede-113d-4b7e-8a20-abd1da8b0a33	exception	0	exception_info		151.065991				true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/53f69502-45f5-4f8e-a491-09601e15a73f	/trials/a8490ede-113d-4b7e-8a20-abd1da8b0a33
phase3-full-20	router-anthropic-sonnet	router-anthropic-sonnet/2026-06-27__01-30-11	terminal-bench-2.0:torch-pipeline-parallelism	60	715283d9-933b-44dc-b0ec-c4e75dcecaf8	exception	0	exception_info		1054.955799	86242	32208		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e719c197-b96c-4efa-bc54-409e8122e72f	/trials/715283d9-933b-44dc-b0ec-c4e75dcecaf8
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:configure-git-webserver	7	0de49017-8411-40c8-a1fd-8adcf10c69da	normal_failed_trial	0			98.41632	298983	3157	0.319312	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/7986e0c0-5cb6-4b54-a97b-8d612ddb6ff3	/trials/0de49017-8411-40c8-a1fd-8adcf10c69da
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:fix-code-vulnerability	13	67a3b974-08f6-4e25-aecf-242af12bfdcf	normal_failed_trial	0			197.700691	1880137	14420	1.689697	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/33d79f4f-5017-47d4-99dc-f8f74e286c23	/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	22	381df23b-961b-4894-bc1b-a21e2150ddde	normal_failed_trial	0			470.060919	478211	27409	1.020536	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/49649602-36d5-4abc-a367-5058a59b2b22	/trials/381df23b-961b-4894-bc1b-a21e2150ddde
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	23	04d5586c-2221-48c2-82a3-dee419905104	normal_failed_trial	0			467.885909	145019	42663	1.22431	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/eb7fc5af-b924-4510-a080-ca57bf86e10a	/trials/04d5586c-2221-48c2-82a3-dee419905104
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:model-extraction-relu-logits	24	87b34470-fba0-4b2a-b8f7-406bbd863e97	normal_failed_trial	0			699.106587	2699189	63867	3.191308	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/2318fe70-bd9f-443f-8a66-66df871ec3a2	/trials/87b34470-fba0-4b2a-b8f7-406bbd863e97
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	28	d4544e9e-03f6-445a-a75a-9d69da766450	normal_failed_trial	0			257.904834	97412	1299	0.169903	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/3d266062-979f-47a5-a040-ffd3d9bc7813	/trials/d4544e9e-03f6-445a-a75a-9d69da766450
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	29	bf7516b3-cd48-41fe-8932-090bdebf8bca	normal_failed_trial	0			388.157931	236802	3405	0.305487	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/23b18b79-8572-47ce-aec1-eaa604331314	/trials/bf7516b3-cd48-41fe-8932-090bdebf8bca
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:mteb-retrieve	30	6e2296a1-f919-46df-ad27-2f485af90552	normal_failed_trial	0			298.076282	114020	2082	0.197062	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/f0276dda-6ccb-40a2-be86-5ba4bec5156d	/trials/6e2296a1-f919-46df-ad27-2f485af90552
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:password-recovery	41	3a97b7f2-e2df-46e9-8c15-dba4c325c15e	normal_failed_trial	0			692.390172	2300541	63159	3.345459	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/87a30601-68c9-4332-bd63-aa7230a68202	/trials/3a97b7f2-e2df-46e9-8c15-dba4c325c15e
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:password-recovery	42	c2dd38fc-8bef-4c7b-a183-0d2f06adfb29	exception	0	exception_info		1067.207887	2971141	48803		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/133c5e7f-84e7-4db6-bcdb-2977d741ccfa	/trials/c2dd38fc-8bef-4c7b-a183-0d2f06adfb29
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	43	0974a602-2833-45d7-a9a4-7db245b2aceb	exception	0	exception_info		949.584229	35207	64000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b4985a7f-efa9-4478-ae6b-b9f37b93607d	/trials/0974a602-2833-45d7-a9a4-7db245b2aceb
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	44	7da41a56-a1ca-4c6a-9f09-5f187a5db4d1	exception	0	exception_info		951.685429	52881	64123		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/3dab6d9a-7d6d-4c64-972f-42ae910e603d	/trials/7da41a56-a1ca-4c6a-9f09-5f187a5db4d1
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:polyglot-rust-c	45	2831b3fb-da31-455c-a388-972a28404259	exception	0	exception_info		950.583632	35207	64000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/ad1a599f-99ac-4f2b-92f0-5bcd734b0238	/trials/2831b3fb-da31-455c-a388-972a28404259
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:query-optimize	50	fdbea548-937e-4de0-bbe9-f17853b0ed59	exception		exception_info		2380.542489	229747	6443	0.39685	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/df1d6f10-3dd9-49de-bc0b-cda3c5139e6e	/trials/fdbea548-937e-4de0-bbe9-f17853b0ed59
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	52	62bf2d68-d27f-40a1-9ec2-0461637a13c4	exception	0	exception_info		2445.270802	27843960	221666		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/733625bd-b568-4b21-b268-aa0251a95c67	/trials/62bf2d68-d27f-40a1-9ec2-0461637a13c4
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	53	b9d9329c-8854-44b0-8785-c2ee00d8c2dc	exception	0	exception_info		2627.354251	11968041	227623		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e781e0e2-de3f-480a-aec8-92dfefaeebbc	/trials/b9d9329c-8854-44b0-8785-c2ee00d8c2dc
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:schemelike-metacircular-eval	54	853995cc-d989-4780-b740-d65d9acce67b	exception	0	exception_info		2832.883629	11824280	152380		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/98bbf30d-0064-4ba8-8767-f6ba2fe8f98b	/trials/853995cc-d989-4780-b740-d65d9acce67b
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:torch-pipeline-parallelism	58	df866cd5-a623-4b50-9c44-d288a7a4e20d	normal_failed_trial	0			299.574557	51413	17470	0.543479	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/1fbc353a-b7fb-426a-9068-fe21df1532d5	/trials/df866cd5-a623-4b50-9c44-d288a7a4e20d
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:torch-pipeline-parallelism	59	9806fccf-8b71-4f07-a45b-70c1d4529290	normal_failed_trial	0			299.410939	118069	17114	0.576403	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/9ea7f290-a310-45ab-b7f9-ae9f6ae07392	/trials/9806fccf-8b71-4f07-a45b-70c1d4529290
phase3-full-20	router-deepseek-flash	router-deepseek-flash/2026-06-28__13-28-50	terminal-bench-2.0:torch-pipeline-parallelism	60	962bc658-f887-4924-b923-2d2c40645ace	normal_failed_trial	0			263.26383	48805	14264	0.461809	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/15bb5490-2568-4d02-a8a2-d7504c8a3389	/trials/962bc658-f887-4924-b923-2d2c40645ace
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:build-cython-ext	1	8b7b489a-7cff-4be7-87ec-929036722767	normal_failed_trial	0			434.762234	2714060	17975	2.048667	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/0e8322cf-4874-42b8-b832-29ee9876bcb7	/trials/8b7b489a-7cff-4be7-87ec-929036722767
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:build-cython-ext	3	b84570c6-9e54-4152-ac13-7977ab5ae69f	normal_failed_trial	0			325.186309	2137023	11824	1.628203	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/af706e80-8b6b-4a99-85fe-84b1a98c70bf	/trials/b84570c6-9e54-4152-ac13-7977ab5ae69f
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:cancel-async-tasks	4	704ef1b0-0ff5-4c17-a185-0666d57310be	normal_failed_trial	0			171.420386	212118	9401	0.427007	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/ec023aed-a6d8-410f-88a1-5774036e7a69	/trials/704ef1b0-0ff5-4c17-a185-0666d57310be
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:cancel-async-tasks	5	284a49bf-e22c-4d8a-96d5-6dcbcbb6d600	normal_failed_trial	0			126.97434	147423	6277	0.316312	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/35ad32f5-92ce-4100-9792-c72de214c2c5	/trials/284a49bf-e22c-4d8a-96d5-6dcbcbb6d600
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:cancel-async-tasks	6	67a048a6-363d-4282-a45b-bde24771c267	normal_failed_trial	0			89.369498	91142	1724	0.17049	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/f269fd69-b39a-4404-9bbd-fc3b476da880	/trials/67a048a6-363d-4282-a45b-bde24771c267
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:configure-git-webserver	7	173f73d6-0c27-422f-a2fa-f945f708fc04	normal_failed_trial	0			114.447647	336951	2247	0.311874	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/d8b467ad-d5c6-4d12-a903-d984254fb208	/trials/173f73d6-0c27-422f-a2fa-f945f708fc04
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:model-extraction-relu-logits	22	0d107aca-e5d1-4967-a41a-5df098f9acce	exception	0	exception_info		1217.506056	552056	20636		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/4fdc554b-59db-4d45-9f8b-fbf36babf4fd	/trials/0d107aca-e5d1-4967-a41a-5df098f9acce
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:model-extraction-relu-logits	24	d74c5efa-b64a-438c-84dd-ea688d3a7471	normal_failed_trial	0			543.766579	468661	28071	1.044632	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/7faaf533-d2ac-4bf0-86ac-258b094ec7e8	/trials/d74c5efa-b64a-438c-84dd-ea688d3a7471
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:mteb-retrieve	28	a12ed169-7774-4b37-9a3b-daf549537fbe	normal_failed_trial	0			485.326282	91857	1590	0.170715	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/359c6722-d6f6-485a-a572-889ae913cd6c	/trials/a12ed169-7774-4b37-9a3b-daf549537fbe
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:mteb-retrieve	29	b5a0f9ad-bc7b-45a2-be4d-0104e806083b	normal_failed_trial	0			493.594916	93613	1252	0.168165	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/9be166ec-1334-4876-a413-df09984ff539	/trials/b5a0f9ad-bc7b-45a2-be4d-0104e806083b
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:openssl-selfsigned-cert	37	a6aa6da9-792c-4245-a9cf-b4cf14bb76cb	normal_failed_trial	0			89.290496	284636	3339	0.312031	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/8953eb09-4c48-413e-a79a-42a3eb6a870c	/trials/a6aa6da9-792c-4245-a9cf-b4cf14bb76cb
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:openssl-selfsigned-cert	39	0289f979-cafb-4f4b-a6ae-333260c84e6c	normal_failed_trial	0			88.627467	252130	3160	0.291906	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/77b1ad85-7383-4347-982a-a0af210735be	/trials/0289f979-cafb-4f4b-a6ae-333260c84e6c
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:password-recovery	41	4c619425-beee-4155-92ac-7cf9528667fe	normal_failed_trial	0			468.712536	1332877	32130	1.639091	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/76c42710-bf6b-46c4-a6a9-b931ee550ba1	/trials/4c619425-beee-4155-92ac-7cf9528667fe
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:polyglot-rust-c	43	421e8863-8c60-4dbb-a949-bafee4df2c56	exception	0	exception_info		968.326105	922575	75904		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/dc2c379d-80ce-45ba-b0c9-45aa22ec4abb	/trials/421e8863-8c60-4dbb-a949-bafee4df2c56
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:polyglot-rust-c	44	da5b9a19-2277-4058-b390-5fedce0c0e2c	exception	0	exception_info		963.214594	34567	64000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/e01838a0-3abd-455f-b1c7-e0e81c4b349e	/trials/da5b9a19-2277-4058-b390-5fedce0c0e2c
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:polyglot-rust-c	45	f5597bb4-23c0-4d3e-9e8f-2e08c22b5e2e	exception	0	exception_info		954.075619	34567	64000		true	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/b516103a-e659-4805-8971-de500e44ddad	/trials/f5597bb4-23c0-4d3e-9e8f-2e08c22b5e2e
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:portfolio-optimization	48	16c69c85-0744-46cc-aabd-1edf38848421	normal_failed_trial	0			417.055918	310344	4919	0.397127	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/facb3048-3110-48e6-ada0-ea6fc150119b	/trials/16c69c85-0744-46cc-aabd-1edf38848421
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:query-optimize	49	c53ce8df-b3a4-4691-bd67-c1b127e503fa	exception		exception_info		2711.132879	334077	6407	0.430304	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/1f9e44b4-55db-499d-938e-d1e7c1e1734f	/trials/c53ce8df-b3a4-4691-bd67-c1b127e503fa
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:query-optimize	50	80fb3730-2cbe-44b9-aa31-a5d2ac61cf37	exception		exception_info		2428.324425	275369	5707	0.376736	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/a30c4df0-8a8d-49c3-9353-8ebbf9d54ac1	/trials/80fb3730-2cbe-44b9-aa31-a5d2ac61cf37
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:query-optimize	51	8d154ab9-b887-4545-9b83-6c336faadb81	exception		exception_info		2509.123209	623274	10482	0.781812	false	valid		9	agent_transcript,config,exception,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	true	true	true	true	true	true	true	/artifacts/113a2bfc-154f-4da6-a9d5-1c3d8ac4dfba	/trials/8d154ab9-b887-4545-9b83-6c336faadb81
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:torch-pipeline-parallelism	58	97efd83c-1c25-4814-bdf5-fe56c1d07c05	normal_failed_trial	0			305.101716	160671	12450	0.482733	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/df99b9d4-960c-4dcc-b45f-1539c517c649	/trials/97efd83c-1c25-4814-bdf5-fe56c1d07c05
phase3-full-20	router-deepseek-pro	router-deepseek-pro/2026-06-19__13-47-59	terminal-bench-2.0:torch-pipeline-parallelism	59	5dd40e76-dda5-406b-99f5-a3c1e3f20308	normal_failed_trial	0			391.283289	189520	16484	0.597652	false	valid		8	agent_transcript,config,log,result,trajectory,verifier_ctrf,verifier_reward,verifier_stdout	true	false	true	true	true	true	true	true	/artifacts/fb4556e0-72d8-41fd-bdf7-416a29241b1a	/trials/5dd40e76-dda5-406b-99f5-a3c1e3f20308
